#GENE_SYMBOL	ENTREZ_GENE_ID	EXOMISER_GENE_PHENO_SCORE	EXOMISER_GENE_VARIANT_SCORE	EXOMISER_GENE_COMBINED_SCORE	HUMAN_PHENO_SCORE	MOUSE_PHENO_SCORE	FISH_PHENO_SCORE	WALKER_SCORE	PHIVE_ALL_SPECIES_SCORE	OMIM_SCORE	MATCHES_CANDIDATE_GENE	HUMAN_PHENO_EVIDENCE	MOUSE_PHENO_EVIDENCE	FISH_PHENO_EVIDENCE	HUMAN_PPI_EVIDENCE	MOUSE_PPI_EVIDENCE	FISH_PPI_EVIDENCE
ALDOA	226	0.2546	0.9973	0.1850	0.4438	0.0000	0.0000	0.5092	0.5092	0.5000	0	Glycogen storage disease XII (OMIM:611881): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Low posterior hairline (HP:0002162), Downslanted palpebral fissures (HP:0000494)-Ptosis (HP:0000508), 			Proximity to G6PC3 associated with Dursun syndrome (OMIM:612541): Prominent nose (HP:0000448)-Wide nasal bridge (HP:0000431), Broad thumb (HP:0011304)-Broad thumb (HP:0011304), 		
NBL1	100532736	0.3243	0.9120	0.1764	0.0000	0.3243	0.0000	0.0000	0.3243	1.0000	0		Intellectual disability, moderate (HP:0002342)-abnormal pain threshold (MP:0001970), 				
CUBN	8029	0.2520	0.9916	0.1733	0.0000	0.0000	0.0000	0.5039	0.5039	0.5000	0				Proximity to LRP2 associated with Donnai-Barrow syndrome (ORPHA:2143): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Widow's peak (HP:0000349), Downslanted palpebral fissures (HP:0000494)-Downslanted palpebral fissures (HP:0000494), Prominent nose (HP:0000448)-Short nose (HP:0003196), Micrognathia (HP:0000347)-Wide anterior fontanel (HP:0000260), 	Proximity to LRP2 Highly arched eyebrow (HP:0002553)-anophthalmia (MP:0001293), Downslanted palpebral fissures (HP:0000494)-anophthalmia (MP:0001293), Prominent nose (HP:0000448)-short snout (MP:0000445), Micrognathia (HP:0000347)-micrognathia (MP:0002639), Broad thumb (HP:0011304)-kinked tail (MP:0000585), 	
CSF3R	1441	0.2514	0.9917	0.1726	0.0000	0.0000	0.0000	0.5029	0.5029	0.5000	0				Proximity to CLCF1 associated with Crisponi syndrome (ORPHA:1545): Prominent nose (HP:0000448)-Wide nose (HP:0000445), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Camptodactyly of finger (HP:0100490), 		
GRM6	2916	0.2510	0.9886	0.1680	0.0000	0.4351	0.0000	0.5020	0.5020	0.5000	0		Highly arched eyebrow (HP:0002553)-abnormal eye morphology (MP:0002092), Downslanted palpebral fissures (HP:0000494)-abnormal eye morphology (MP:0002092), 		Proximity to DLG3 associated with X-linked non-syndromic intellectual disability (ORPHA:777): Intellectual disability, moderate (HP:0002342)-Intellectual disability, moderate (HP:0002342), Highly arched eyebrow (HP:0002553)-Downslanted palpebral fissures (HP:0000494), Downslanted palpebral fissures (HP:0000494)-Downslanted palpebral fissures (HP:0000494), Prominent nose (HP:0000448)-Broad nasal tip (HP:0000455), Micrognathia (HP:0000347)-Shortening of all distal phalanges of the fingers (HP:0006118), Broad thumb (HP:0011304)-Shortening of all distal phalanges of the fingers (HP:0006118), 	Proximity to DLG3 Intellectual disability, moderate (HP:0002342)-abnormal spatial learning (MP:0001463), 	
TEX15	56154	0.2715	0.9637	0.1659	0.0000	0.0000	0.0000	0.5431	0.5431	0.5000	0				Proximity to SLC6A17 associated with Progressive essential tremor-speech impairment-facial dysmorphism-intellectual disability-abnormal behavior syndrome (ORPHA:457212): Intellectual disability, moderate (HP:0002342)-Intellectual disability, severe (HP:0010864), Highly arched eyebrow (HP:0002553)-Thick eyebrow (HP:0000574), Downslanted palpebral fissures (HP:0000494)-Narrow palpebral fissure (HP:0045025), Micrognathia (HP:0000347)-Mandibular prognathia (HP:0000303), 		
CAST	831	0.2538	0.9833	0.1653	0.2410	0.5076	0.0000	0.5010	0.5076	0.5000	0	Peeling skin with leukonychia, acral punctate keratoses, cheilitis, and knuckle pads (OMIM:616295): Highly arched eyebrow (HP:0002553)-Leukonychia (HP:0001820), Broad thumb (HP:0011304)-Leukonychia (HP:0001820), 	Intellectual disability, moderate (HP:0002342)-abnormal gait (MP:0001406), Highly arched eyebrow (HP:0002553)-abnormal nail morphology (MP:0000579), Broad thumb (HP:0011304)-abnormal digit morphology (MP:0002110), 		Proximity to ACTA1 associated with Congenital fiber-type disproportion myopathy (ORPHA:2020): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Ptosis (HP:0000508), Downslanted palpebral fissures (HP:0000494)-Ptosis (HP:0000508), Prominent nose (HP:0000448)-Pulmonary hypoplasia (HP:0002089), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Pectus excavatum (HP:0000767), 	Proximity to ACTA1 Highly arched eyebrow (HP:0002553)-blepharoptosis (MP:0001344), Downslanted palpebral fissures (HP:0000494)-blepharoptosis (MP:0001344), Prominent nose (HP:0000448)-facial muscle atrophy (MP:0030140), Micrognathia (HP:0000347)-facial muscle atrophy (MP:0030140), 	
FANCA	2175	0.3515	0.8690	0.1607	0.7030	0.3701	0.0000	0.5089	0.7030	0.5000	0	Fanconi anemia (ORPHA:84): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Epicanthus (HP:0000286), Downslanted palpebral fissures (HP:0000494)-Almond-shaped palpebral fissure (HP:0007874), Prominent nose (HP:0000448)-Choanal atresia (HP:0000453), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Triphalangeal thumb (HP:0001199), 	Highly arched eyebrow (HP:0002553)-microphthalmia (MP:0001297), Downslanted palpebral fissures (HP:0000494)-microphthalmia (MP:0001297), 		Proximity to PALB2 associated with Fanconi anemia (ORPHA:84): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Epicanthus (HP:0000286), Downslanted palpebral fissures (HP:0000494)-Almond-shaped palpebral fissure (HP:0007874), Prominent nose (HP:0000448)-Choanal atresia (HP:0000453), Micrognathia (HP:0000347)-Micrognathia (HP:0000347), Broad thumb (HP:0011304)-Triphalangeal thumb (HP:0001199), 	Proximity to PALB2 Broad thumb (HP:0011304)-abnormal tail bud morphology (MP:0002861), 	
SLC5A7	60482	0.5671	0.6220	0.1571	0.5671	0.4165	0.0000	0.5236	0.5671	1.0000	0	Presynaptic congenital myasthenic syndromes (ORPHA:98914): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Ptosis (HP:0000508), Downslanted palpebral fissures (HP:0000494)-Ptosis (HP:0000508), Prominent nose (HP:0000448)-Recurrent respiratory infections (HP:0002205), Micrognathia (HP:0000347)-Microretrognathia (HP:0000308), 	Highly arched eyebrow (HP:0002553)-abnormal eye morphology (MP:0002092), Downslanted palpebral fissures (HP:0000494)-abnormal eye morphology (MP:0002092), 		Proximity to MN1 associated with CEBALID syndrome (OMIM:618774): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Highly arched eyebrow (HP:0002553), Downslanted palpebral fissures (HP:0000494)-Downslanted palpebral fissures (HP:0000494), Prominent nose (HP:0000448)-Short nose (HP:0003196), 	Proximity to MN1 Intellectual disability, moderate (HP:0002342)-lethargy (MP:0005202), Highly arched eyebrow (HP:0002553)-cyanosis (MP:0001575), Prominent nose (HP:0000448)-absent vomer bone (MP:0000099), Micrognathia (HP:0000347)-presphenoid bone hypoplasia (MP:0004450), 	
PRAMEF10	343071	0.2143	0.9952	0.1278	0.0000	0.2143	0.0000	0.0000	0.2143	1.0000	0		Highly arched eyebrow (HP:0002553)-abnormal skin morphology (MP:0002060), 				
SLCO2A1	6578	0.2500	0.9537	0.1266	0.4099	0.0000	0.0000	0.5000	0.5000	0.5000	0	Pachydermoperiostosis (ORPHA:2796): Highly arched eyebrow (HP:0002553)-Abnormal hair quantity (HP:0011362), Downslanted palpebral fissures (HP:0000494)-Ptosis (HP:0000508), Prominent nose (HP:0000448)-Neoplasm of the lung (HP:0100526), Micrognathia (HP:0000347)-Small hand (HP:0200055), Broad thumb (HP:0011304)-Small hand (HP:0200055), 			Proximity to FOXL2 associated with Blepharophimosis, epicanthus inversus, and ptosis, type 2 (OMIM:110100): Highly arched eyebrow (HP:0002553)-Abnormal hair morphology (HP:0001595), Downslanted palpebral fissures (HP:0000494)-Blepharophimosis (HP:0000581), Prominent nose (HP:0000448)-Depressed nasal bridge (HP:0005280), 	Proximity to FOXL2 Highly arched eyebrow (HP:0002553)-eyelids open at birth (MP:0001302), Downslanted palpebral fissures (HP:0000494)-eyelids open at birth (MP:0001302), 	
CUZD1	50624	0.2373	0.9676	0.1261	0.0000	0.2373	0.0000	0.0000	0.2373	1.0000	0		Highly arched eyebrow (HP:0002553)-abnormal mammary gland growth during lactation (MP:0006270), 				
NEURL4	84461	0.5023	0.6677	0.1261	0.0000	0.3148	0.0000	0.5023	0.5023	1.0000	0		Intellectual disability, moderate (HP:0002342)-decreased exploration in new environment (MP:0001417), 			Proximity to CCP110 Highly arched eyebrow (HP:0002553)-coloboma (MP:0005262), Downslanted palpebral fissures (HP:0000494)-coloboma (MP:0005262), Prominent nose (HP:0000448)-cleft palate (MP:0000111), Micrognathia (HP:0000347)-absent palatal shelf (MP:0009882), Broad thumb (HP:0011304)-abnormal phalanx morphology (MP:0005306), 	
FCGBP	8857	0.3962	0.7371	0.0832	0.0000	0.3962	0.0000	0.0000	0.3962	1.0000	0		Highly arched eyebrow (HP:0002553)-abnormal eye morphology (MP:0002092), Downslanted palpebral fissures (HP:0000494)-abnormal eye morphology (MP:0002092), 				
CBWD3	445571	0.0000	1.0000	0.0162	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CBWD5	220869	0.0000	1.0000	0.0162	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CHEK2P2	-1	0.0000	1.0000	0.0162	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
KIR2DS4	3809	0.0000	1.0000	0.0162	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CCDC158	339965	0.0000	0.9973	0.0158	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
USP37	57695	0.0000	0.9973	0.0158	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
SIAE	54414	0.0000	0.9972	0.0158	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CLEC4G	339390	0.0000	0.9963	0.0157	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZNF816	125893	0.0000	0.9961	0.0157	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
GPRIN2	9721	0.0000	0.9947	0.0155	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PPIAL4H	105371242	0.0000	0.9942	0.0154	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CAMSAP2	23271	0.0000	0.9942	0.0154	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
SCGB1C2	653486	0.0000	0.9934	0.0153	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
TUBE1	51175	0.0000	0.9906	0.0149	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
GTF2IRD2	84163	0.0000	0.9892	0.0147	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CELF5	60680	0.0000	0.9879	0.0146	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CFAP36	112942	0.0000	0.9861	0.0143	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NBPF14	25832	0.0000	0.9839	0.0140	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZCWPW2	152098	0.0000	0.9832	0.0139	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
GSTT4	25774	0.0000	0.9831	0.0139	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CCDC187	399693	0.0000	0.9815	0.0137	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NBPF12	149013	0.0000	0.9804	0.0136	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ST7	7982	0.0000	0.9792	0.0134	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
FRG1JP	-1	0.0000	0.9765	0.0131	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
SPATA31A3	727830	0.0000	0.9729	0.0127	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZCCHC3	85364	0.0000	0.9676	0.0121	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NBPF11	200030	0.0000	0.9667	0.0120	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AGAP12P	-1	0.0000	0.9609	0.0114	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PRR36	80164	0.0000	0.9568	0.0110	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CASTOR2	729438	0.0000	0.9435	0.0097	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CAAP1	79886	0.0000	0.9414	0.0095	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MYOM3	127294	0.0000	0.9372	0.0092	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
FRG2C	100288801	0.0000	0.9215	0.0080	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
GOLGA6L9	440295	0.0000	0.9206	0.0079	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGLV11-55	-1	0.0000	0.9161	0.0076	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
GTF2IP4	-1	0.0000	0.9009	0.0066	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
TRBV7-2	-1	0.0000	0.8908	0.0060	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZNF718	255403	0.0000	0.8862	0.0058	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MAGI2	9863	0.0000	0.8710	0.0050	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0						
PRAMEF8	391002	0.2143	0.6255	0.0049	0.0000	0.2143	0.0000	0.0000	0.2143	1.0000	0		Highly arched eyebrow (HP:0002553)-abnormal skin morphology (MP:0002060), 				
LRRC14B	389257	0.0000	0.8416	0.0038	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AP000436.1	-1	0.0000	0.8237	0.0033	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PIWIL2	55124	0.0000	0.8062	0.0028	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AC011767.1	-1	0.0000	0.8000	0.0026	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AC012400.1	-1	0.0000	0.8000	0.0026	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZNF763	284390	0.0000	0.7978	0.0026	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
FO681492.1	102724488	0.0000	0.7877	0.0023	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZNF844	284391	0.0000	0.7021	0.0011	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
EDN2	1907	0.5013	0.0267	0.0004	0.0000	0.3056	0.0000	0.5013	0.5013	1.0000	0		Prominent nose (HP:0000448)-abnormal pulmonary alveolus morphology (MP:0002270), 		Proximity to GRM1 associated with Spinocerebellar ataxia, autosomal recessive 13 (OMIM:614831): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), Highly arched eyebrow (HP:0002553)-Ptosis (HP:0000508), Downslanted palpebral fissures (HP:0000494)-Ptosis (HP:0000508), 	Proximity to GRM1 Intellectual disability, moderate (HP:0002342)-ataxia (MP:0001393), Highly arched eyebrow (HP:0002553)-narrow eye opening (MP:0005287), Downslanted palpebral fissures (HP:0000494)-narrow eye opening (MP:0005287), 	
ATP1A2	477	0.5083	0.0164	0.0004	0.3563	0.3302	0.0000	0.5083	0.5083	1.0000	0	Migraine, familial hemiplegic, 2 (OMIM:602481): Intellectual disability, moderate (HP:0002342)-Intellectual disability (HP:0001249), 	Intellectual disability, moderate (HP:0002342)-abnormal spatial learning (MP:0001463), 			Proximity to ATP1B2 Intellectual disability, moderate (HP:0002342)-impaired coordination (MP:0001405), Highly arched eyebrow (HP:0002553)-eyelids fail to open (MP:0005176), Downslanted palpebral fissures (HP:0000494)-eyelids fail to open (MP:0005176), Broad thumb (HP:0011304)-forelimb paralysis (MP:0000756), 	
EPPK1	83481	0.1767	0.1861	0.0001	0.0000	0.1767	0.0000	0.0000	0.1767	1.0000	0		Highly arched eyebrow (HP:0002553)-abnormal keratinocyte physiology (MP:0003453), 				
TPSB2	64499	0.0000	0.3413	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
FAM174C	55009	0.0000	0.2243	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGHV1-69D	-1	0.0000	0.1151	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MAMDC4	158056	0.0000	0.0345	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
LILRB3	107987462	0.0000	0.0137	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
