#GENE_SYMBOL	ENTREZ_GENE_ID	EXOMISER_GENE_PHENO_SCORE	EXOMISER_GENE_VARIANT_SCORE	EXOMISER_GENE_COMBINED_SCORE	HUMAN_PHENO_SCORE	MOUSE_PHENO_SCORE	FISH_PHENO_SCORE	WALKER_SCORE	PHIVE_ALL_SPECIES_SCORE	OMIM_SCORE	MATCHES_CANDIDATE_GENE	HUMAN_PHENO_EVIDENCE	MOUSE_PHENO_EVIDENCE	FISH_PHENO_EVIDENCE	HUMAN_PPI_EVIDENCE	MOUSE_PPI_EVIDENCE	FISH_PPI_EVIDENCE
NBPF11	200030	0.0000	0.6252	0.0005	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CDH17	1015	0.5065	0.0274	0.0004	0.0000	0.3601	0.0000	0.5065	0.5065	1.0000	0		Malabsorption (HP:0002024)-increased susceptibility to induced colitis (MP:0008537), Exocrine pancreatic insufficiency (HP:0001738)-increased susceptibility to induced colitis (MP:0008537), 		Proximity to DSP associated with Idiopathic pulmonary fibrosis (ORPHA:2032): Malabsorption (HP:0002024)-Gastroesophageal reflux (HP:0002020), Pulmonary fibrosis (HP:0002206)-Pulmonary fibrosis (HP:0002206), Recurrent respiratory infections (HP:0002205)-Pulmonary fibrosis (HP:0002206), Exocrine pancreatic insufficiency (HP:0001738)-Gastroesophageal reflux (HP:0002020), 	Proximity to DSP Malabsorption (HP:0002024)-oral mucosa blisters (MP:0030520), Exocrine pancreatic insufficiency (HP:0001738)-oral mucosa blisters (MP:0030520), 	
BEND7	222389	0.0000	0.5797	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
DNAH3	55567	0.0000	0.5680	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGHV4-31	-1	0.0000	0.5584	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
TTLL8	164714	0.0000	0.4936	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
TAS2R20	259295	0.0000	0.4894	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CSMD2	114784	0.0000	0.4512	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AC099489.1	400499	0.0000	0.3995	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
EFCAB8	388795	0.0000	0.3982	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ETAA1	54465	0.0000	0.3666	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AC005261.1	57343	0.0000	0.3382	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
DRICH1	51233	0.0000	0.2423	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
GTF2IRD2B	389524	0.0000	0.1609	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
WDR97	340390	0.0000	0.0574	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
LILRB1	10859	0.0000	0.0096	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
