#GENE_SYMBOL	ENTREZ_GENE_ID	EXOMISER_GENE_PHENO_SCORE	EXOMISER_GENE_VARIANT_SCORE	EXOMISER_GENE_COMBINED_SCORE	HUMAN_PHENO_SCORE	MOUSE_PHENO_SCORE	FISH_PHENO_SCORE	WALKER_SCORE	PHIVE_ALL_SPECIES_SCORE	OMIM_SCORE	MATCHES_CANDIDATE_GENE	HUMAN_PHENO_EVIDENCE	MOUSE_PHENO_EVIDENCE	FISH_PHENO_EVIDENCE	HUMAN_PPI_EVIDENCE	MOUSE_PPI_EVIDENCE	FISH_PPI_EVIDENCE
SLCO2A1	6578	0.2560	0.9537	0.1336	0.1954	0.0000	0.0000	0.5119	0.5119	0.5000	0	Pachydermoperiostosis (ORPHA:2796): Cleft palate (HP:0000175)-Peptic ulcer (HP:0004398), High palate (HP:0000218)-Peptic ulcer (HP:0004398), 			Proximity to HPGD associated with Hypertrophic osteoarthropathy, primary, autosomal recessive 1 (OMIM:259100): Disproportionate tall stature (HP:0001519)-Disproportionate tall stature (HP:0001519), Midface retrusion (HP:0011800)-High palate (HP:0000218), Cleft palate (HP:0000175)-High palate (HP:0000218), High palate (HP:0000218)-High palate (HP:0000218), 		
PEPD	5184	0.2088	1.0000	0.1263	0.4175	0.3560	0.0000	0.0000	0.4175	0.5000	0	Prolidase deficiency (ORPHA:742): Midface retrusion (HP:0011800)-Depressed nasal bridge (HP:0005280), Severe sensorineural hearing impairment (HP:0008625)-Hearing impairment (HP:0000365), Cleft palate (HP:0000175)-Depressed nasal bridge (HP:0005280), High palate (HP:0000218)-Depressed nasal bridge (HP:0005280), 	Disproportionate tall stature (HP:0001519)-short tibia (MP:0002764), Myopia (HP:0000545)-abnormal optic disk morphology (MP:0008259), Cleft palate (HP:0000175)-small stomach (MP:0002691), High palate (HP:0000218)-small stomach (MP:0002691), 				
NEURL4	84461	0.5022	0.6677	0.1260	0.0000	0.0000	0.0000	0.5022	0.5022	1.0000	0					Proximity to CCP110 Midface retrusion (HP:0011800)-absent palatal shelf (MP:0009882), Myopia (HP:0000545)-coloboma (MP:0005262), Cleft palate (HP:0000175)-cleft palate (MP:0000111), High palate (HP:0000218)-cleft palate (MP:0000111), 	
FANCA	2175	0.2963	0.8690	0.0974	0.5927	0.2877	0.0000	0.5008	0.5927	0.5000	0	Fanconi anemia (ORPHA:84): Disproportionate tall stature (HP:0001519)-Short stature (HP:0004322), Midface retrusion (HP:0011800)-High palate (HP:0000218), Severe sensorineural hearing impairment (HP:0008625)-Hearing impairment (HP:0000365), Myopia (HP:0000545)-Astigmatism (HP:0000483), Cleft palate (HP:0000175)-Cleft palate (HP:0000175), High palate (HP:0000218)-High palate (HP:0000218), 	Myopia (HP:0000545)-microphthalmia (MP:0001297), 		Proximity to CHUK associated with Cocoon syndrome (OMIM:613630): Cleft palate (HP:0000175)-Protruding tongue (HP:0010808), High palate (HP:0000218)-Protruding tongue (HP:0010808), 	Proximity to CHUK Disproportionate tall stature (HP:0001519)-short limbs (MP:0000547), Midface retrusion (HP:0011800)-abnormal incisor morphology (MP:0005358), Cleft palate (HP:0000175)-cleft secondary palate (MP:0009890), High palate (HP:0000218)-cleft secondary palate (MP:0009890), 	
CLEC4G	339390	0.1572	0.9963	0.0755	0.0000	0.1572	0.0000	0.0000	0.1572	1.0000	0		Cleft palate (HP:0000175)-liver inflammation (MP:0001860), High palate (HP:0000218)-liver inflammation (MP:0001860), 				
FCGBP	8857	0.3090	0.7371	0.0354	0.0000	0.3090	0.0000	0.0000	0.3090	1.0000	0		Myopia (HP:0000545)-abnormal eye morphology (MP:0002092), 				
CBWD3	445571	0.0000	1.0000	0.0162	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CBWD5	220869	0.0000	1.0000	0.0162	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CHEK2P2	-1	0.0000	1.0000	0.0162	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
KIR2DS4	3809	0.0000	1.0000	0.0162	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
FZD9	8326	0.0000	1.0000	0.0162	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CCDC158	339965	0.0000	0.9973	0.0158	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
USP37	57695	0.0000	0.9973	0.0158	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
SIAE	54414	0.0000	0.9972	0.0158	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZNF816	125893	0.0000	0.9961	0.0157	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PRAMEF10	343071	0.0000	0.9952	0.0155	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
GPRIN2	9721	0.0000	0.9947	0.0155	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PPIAL4H	105371242	0.0000	0.9942	0.0154	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CAMSAP2	23271	0.0000	0.9942	0.0154	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
SCGB1C2	653486	0.0000	0.9934	0.0153	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
TUBE1	51175	0.0000	0.9906	0.0149	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
GTF2IRD2	84163	0.0000	0.9892	0.0147	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CELF5	60680	0.0000	0.9879	0.0146	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CFAP36	112942	0.0000	0.9861	0.0143	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NBPF14	25832	0.0000	0.9839	0.0140	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZCWPW2	152098	0.0000	0.9832	0.0139	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
GSTT4	25774	0.0000	0.9831	0.0139	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CCDC187	399693	0.0000	0.9815	0.0137	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NBPF12	149013	0.0000	0.9804	0.0136	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ST7	7982	0.0000	0.9792	0.0134	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
FRG1JP	-1	0.0000	0.9765	0.0131	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
SPATA31A3	727830	0.0000	0.9729	0.0127	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CUZD1	50624	0.0000	0.9676	0.0121	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZCCHC3	85364	0.0000	0.9676	0.0121	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NBPF11	200030	0.0000	0.9667	0.0120	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
RNF213	57674	0.0000	0.9653	0.0119	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AGAP12P	-1	0.0000	0.9609	0.0114	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PRR36	80164	0.0000	0.9568	0.0110	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CASTOR2	729438	0.0000	0.9435	0.0097	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CAAP1	79886	0.0000	0.9414	0.0095	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MYOM3	127294	0.0000	0.9372	0.0092	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
FRG2C	100288801	0.0000	0.9215	0.0080	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
GOLGA6L9	440295	0.0000	0.9206	0.0079	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGLV11-55	-1	0.0000	0.9161	0.0076	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NBL1	100532736	0.0000	0.9120	0.0073	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
GTF2IP4	-1	0.0000	0.9009	0.0066	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
TRBV7-2	-1	0.0000	0.8908	0.0060	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZNF718	255403	0.0000	0.8862	0.0058	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MAGI2	9863	0.0000	0.8710	0.0050	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0						
LRRC14B	389257	0.0000	0.8416	0.0038	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AP000436.1	-1	0.0000	0.8237	0.0033	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PIWIL2	55124	0.0000	0.8062	0.0028	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AC011767.1	-1	0.0000	0.8000	0.0026	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AC012400.1	-1	0.0000	0.8000	0.0026	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZNF763	284390	0.0000	0.7978	0.0026	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
FO681492.1	102724488	0.0000	0.7877	0.0023	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZNF844	284391	0.0000	0.7021	0.0011	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PRAMEF8	391002	0.0000	0.6255	0.0005	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
EDN2	1907	0.5014	0.0267	0.0004	0.0000	0.0000	0.0000	0.5014	0.5014	1.0000	0				Proximity to TAC3 associated with Normosmic congenital hypogonadotropic hypogonadism (ORPHA:432): Disproportionate tall stature (HP:0001519)-Abnormality of body height (HP:0000002), Midface retrusion (HP:0011800)-Depressed nasal bridge (HP:0005280), Severe sensorineural hearing impairment (HP:0008625)-Congenital sensorineural hearing impairment (HP:0008527), Cleft palate (HP:0000175)-Cleft palate (HP:0000175), High palate (HP:0000218)-Cleft palate (HP:0000175), 	Proximity to TAC3 Disproportionate tall stature (HP:0001519)-increased body weight (MP:0001260), Cleft palate (HP:0000175)-short perineum (MP:0003550), High palate (HP:0000218)-short perineum (MP:0003550), 	
ATP1A2	477	0.5017	0.0164	0.0004	0.4105	0.3672	0.0000	0.5017	0.5017	1.0000	0	Familial or sporadic hemiplegic migraine (ORPHA:569): Severe sensorineural hearing impairment (HP:0008625)-Sensorineural hearing impairment (HP:0000407), 	Disproportionate tall stature (HP:0001519)-increased body weight (MP:0001260), 		Proximity to PRKG1 associated with Familial thoracic aortic aneurysm and aortic dissection (ORPHA:91387): Disproportionate tall stature (HP:0001519)-Tall stature (HP:0000098), Midface retrusion (HP:0011800)-High, narrow palate (HP:0002705), Cleft palate (HP:0000175)-High, narrow palate (HP:0002705), High palate (HP:0000218)-High, narrow palate (HP:0002705), 	Proximity to PRKG1 Cleft palate (HP:0000175)-abnormal intestine morphology (MP:0000477), High palate (HP:0000218)-abnormal intestine morphology (MP:0000477), 	
TPSB2	64499	0.0000	0.3413	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
FAM174C	55009	0.0000	0.2243	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
EPPK1	83481	0.0000	0.1861	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGHV1-69D	-1	0.0000	0.1151	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MAMDC4	158056	0.0000	0.0345	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
LILRB3	107987462	0.0000	0.0137	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
