#GENE_SYMBOL	ENTREZ_GENE_ID	EXOMISER_GENE_PHENO_SCORE	EXOMISER_GENE_VARIANT_SCORE	EXOMISER_GENE_COMBINED_SCORE	HUMAN_PHENO_SCORE	MOUSE_PHENO_SCORE	FISH_PHENO_SCORE	WALKER_SCORE	PHIVE_ALL_SPECIES_SCORE	OMIM_SCORE	MATCHES_CANDIDATE_GENE	HUMAN_PHENO_EVIDENCE	MOUSE_PHENO_EVIDENCE	FISH_PHENO_EVIDENCE	HUMAN_PPI_EVIDENCE	MOUSE_PPI_EVIDENCE	FISH_PPI_EVIDENCE
RNF25	64320	0.5001	0.9806	0.7142	0.0000	0.3282	0.0000	0.5001	0.5001	1.0000	0		Intellectual disability (HP:0001249)-abnormal behavioral response to light (MP:0011275), Hypertelorism (HP:0000316)-abnormal behavioral response to light (MP:0011275), Long palpebral fissure (HP:0000637)-abnormal behavioral response to light (MP:0011275), 		Proximity to DVL3 associated with Autosomal dominant Robinow syndrome (ORPHA:3107): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Severe short stature (HP:0003510), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Macrotia (HP:0000400)-Low-set ears (HP:0000369), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Long palpebral fissure (HP:0000637), Macrodontia (HP:0001572)-Increased number of teeth (HP:0011069), 	Proximity to DVL3 Triangular face (HP:0000325)-short snout (MP:0000445), Hypertelorism (HP:0000316)-enophthalmos (MP:0006198), Long palpebral fissure (HP:0000637)-enophthalmos (MP:0006198), Macrodontia (HP:0001572)-micrognathia (MP:0002639), 	
ACTL9	284382	0.5005	0.9784	0.7109	0.0000	0.0000	0.0000	0.5005	0.5005	1.0000	0				Proximity to ACTG1 associated with Baraitser-Winter syndrome 2 (OMIM:614583): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Postnatal microcephaly (HP:0005484), Macrotia (HP:0000400)-Abnormality of the pinna (HP:0000377), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Long palpebral fissure (HP:0000637), Macrodontia (HP:0001572)-Pointed chin (HP:0000307), 	Proximity to ACTG1 Macrotia (HP:0000400)-impaired hearing (MP:0006325), 	
ADGRL1	22859	0.5001	0.9770	0.7073	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to UGDH associated with Epileptic encephalopathy, early infantile, 84 (OMIM:618792): Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Large earlobe (HP:0009748), Hypertelorism (HP:0000316)-Deeply set eye (HP:0000490), Long palpebral fissure (HP:0000637)-Short palpebral fissure (HP:0012745), Macrodontia (HP:0001572)-Pointed chin (HP:0000307), 	Proximity to UGDH Short stature (HP:0004322)-embryonic growth retardation (MP:0003984), 	Proximity to UGDH Microcephaly (HP:0000252)-abnormal(ly) decreased length head (ZP:0001719), Macrotia (HP:0000400)-abnormal(ly) aplastic semicircular canal (ZP:0001249), 
IST1	9798	0.5006	0.9746	0.7038	0.0000	0.0000	0.0000	0.5006	0.5006	1.0000	0					Proximity to VPS25 Short stature (HP:0004322)-short limbs (MP:0000547), Triangular face (HP:0000325)-short snout (MP:0000445), Macrotia (HP:0000400)-abnormal outer ear morphology (MP:0002177), Macrodontia (HP:0001572)-mandible hypoplasia (MP:0000460), 	
GTF2H1	2965	0.5148	0.9537	0.6946	0.0000	0.0000	0.0000	0.5148	0.5148	1.0000	0				Proximity to GTF2H5 associated with Trichothiodystrophy (ORPHA:33364): Short stature (HP:0004322)-Intrauterine growth retardation (HP:0001511), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Protruding ear (HP:0000411), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Ectropion (HP:0000656), Macrodontia (HP:0001572)-Carious teeth (HP:0000670), 		
FMN1	342184	0.5001	0.9677	0.6894	0.0000	0.3796	0.0000	0.5001	0.5001	1.0000	0		Short stature (HP:0004322)-short limbs (MP:0000547), 		Proximity to SIX1 associated with BOR syndrome (ORPHA:107): Macrotia (HP:0000400)-External ear malformation (HP:0008572), Long palpebral fissure (HP:0000637)-Abnormal lacrimal duct morphology (HP:0011481), Macrodontia (HP:0001572)-Retrognathia (HP:0000278), 	Proximity to SIX1 Triangular face (HP:0000325)-abnormal nose morphology (MP:0002233), Macrotia (HP:0000400)-abnormal inner ear morphology (MP:0000026), Hypertelorism (HP:0000316)-eyelids open at birth (MP:0001302), Long palpebral fissure (HP:0000637)-eyelids open at birth (MP:0001302), Macrodontia (HP:0001572)-micrognathia (MP:0002639), 	Proximity to SIX1 Long palpebral fissure (HP:0000637)-abnormal(ly) aplastic medial rectus (ZP:0006179), 
ADCY4	196883	0.5013	0.9589	0.6744	0.0000	0.0000	0.0000	0.5013	0.5013	1.0000	0				Proximity to GNAS associated with McCune-Albright syndrome (ORPHA:562): Short stature (HP:0004322)-Tall stature (HP:0000098), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Macrodontia (HP:0001572)-Carious teeth (HP:0000670), 	Proximity to GNAS Intellectual disability (HP:0001249)-abnormal posture (MP:0001504), Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), Microcephaly (HP:0000252)-abnormal cerebellar cortex morphology (MP:0004097), Macrotia (HP:0000400)-abnormal outer ear morphology (MP:0002177), 	
NAA50	80218	0.5032	0.9539	0.6689	0.0000	0.3851	0.0000	0.5032	0.5032	1.0000	0		Short stature (HP:0004322)-embryonic growth retardation (MP:0003984), Hypertelorism (HP:0000316)-microphthalmia (MP:0001297), Long palpebral fissure (HP:0000637)-microphthalmia (MP:0001297), 		Proximity to NAA10 associated with Ogden syndrome (OMIM:300855): Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Macrotia (HP:0000400), Hypertelorism (HP:0000316)-Proptosis (HP:0000520), Long palpebral fissure (HP:0000637)-Downslanted palpebral fissures (HP:0000494), Macrodontia (HP:0001572)-Abnormality of the dentition (HP:0000164), 		Proximity to NAA10 Microcephaly (HP:0000252)-abnormal(ly) decreased size head (ZP:0000054), 
GGA3	23163	0.5034	0.9496	0.6606	0.0000	0.2817	0.0000	0.5034	0.5034	1.0000	0		Short stature (HP:0004322)-slow postnatal weight gain (MP:0008489), 		Proximity to AP1S2 associated with X-linked intellectual disability-hypotonia-facial dysmorphism-aggressive behavior syndrome (ORPHA:85329): Intellectual disability (HP:0001249)-Intellectual disability, profound (HP:0002187), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Triangular face (HP:0000325)-Triangular face (HP:0000325), Macrotia (HP:0000400)-Protruding ear (HP:0000411), Macrodontia (HP:0001572)-Short chin (HP:0000331), 	Proximity to AP1S2 Intellectual disability (HP:0001249)-impaired spatial learning (MP:0012307), 	
MRPS33	51650	0.5000	0.9515	0.6564	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to NDUFS4 associated with Mitochondrial complex I deficiency, nuclear type 1 (OMIM:252010): Short stature (HP:0004322)-Growth delay (HP:0001510), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Long palpebral fissure (HP:0000637)-Ptosis (HP:0000508), 	Proximity to NDUFS4 Intellectual disability (HP:0001249)-abnormal posture (MP:0001504), Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), Microcephaly (HP:0000252)-intracranial hemorrhage (MP:0001915), Hypertelorism (HP:0000316)-cataract (MP:0001304), Long palpebral fissure (HP:0000637)-blepharoptosis (MP:0001344), 	
RBMS2	5939	0.5000	0.9484	0.6501	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to RBMX associated with ?Mental retardation, X-linked, syndromic 11, Shashi type (OMIM:300238): Intellectual disability (HP:0001249)-Intellectual disability, moderate (HP:0002342), Macrotia (HP:0000400)-Macrotia (HP:0000400), Long palpebral fissure (HP:0000637)-Narrow palpebral fissure (HP:0045025), 		
ZNF214	7761	0.5000	0.9471	0.6472	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to SIN3A associated with Witteveen-Kolk syndrome (OMIM:613406): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Macrotia (HP:0000400), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Upslanted palpebral fissure (HP:0000582), Macrodontia (HP:0001572)-Widely spaced teeth (HP:0000687), 		
MUC5AC	4586	0.5145	0.9255	0.6364	0.0000	0.5145	0.0000	0.0000	0.5145	1.0000	0		Hypertelorism (HP:0000316)-abnormal eye physiology (MP:0005253), Long palpebral fissure (HP:0000637)-abnormal conjunctiva goblet cell morphology (MP:0012164), 				
PTBP2	58155	0.5055	0.9338	0.6325	0.0000	0.2604	0.0000	0.5055	0.5055	1.0000	0		Microcephaly (HP:0000252)-abnormal cortical ventricular zone morphology (MP:0008458), 		Proximity to RBM10 associated with TARP syndrome (ORPHA:2886): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Failure to thrive (HP:0001508), Microcephaly (HP:0000252)-Cerebellar hypoplasia (HP:0001321), Macrotia (HP:0000400)-Prominent antihelix (HP:0000395), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Short palpebral fissure (HP:0012745), Macrodontia (HP:0001572)-Alveolar ridge overgrowth (HP:0009085), 		
ZNF224	7767	0.5007	0.9383	0.6302	0.0000	0.0000	0.0000	0.5007	0.5007	1.0000	0					Proximity to TET1 Microcephaly (HP:0000252)-anencephaly (MP:0001890), Triangular face (HP:0000325)-midline facial cleft (MP:0000108), Hypertelorism (HP:0000316)-ocular hypertelorism (MP:0001300), Long palpebral fissure (HP:0000637)-ocular hypertelorism (MP:0001300), Macrodontia (HP:0001572)-abnormal interfrontal bone morphology (MP:0008818), 	
BRSK2	9024	0.5006	0.9370	0.6274	0.0000	0.0000	0.0000	0.5006	0.5006	1.0000	0					Proximity to TET1 Microcephaly (HP:0000252)-anencephaly (MP:0001890), Triangular face (HP:0000325)-midline facial cleft (MP:0000108), Hypertelorism (HP:0000316)-ocular hypertelorism (MP:0001300), Long palpebral fissure (HP:0000637)-ocular hypertelorism (MP:0001300), Macrodontia (HP:0001572)-abnormal interfrontal bone morphology (MP:0008818), 	
MIA3	375056	0.4566	0.9856	0.6246	0.0000	0.4566	0.0000	0.0000	0.4566	1.0000	0		Short stature (HP:0004322)-short limbs (MP:0000547), Triangular face (HP:0000325)-short snout (MP:0000445), Macrodontia (HP:0001572)-short snout (MP:0000445), 				
ADAM10	102	0.5092	0.9246	0.6214	0.0000	0.2474	0.0000	0.5092	0.5092	1.0000	0		Microcephaly (HP:0000252)-abnormal forebrain development (MP:0003232), 			Proximity to DLK1 Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), Hypertelorism (HP:0000316)-narrow eye opening (MP:0005287), Long palpebral fissure (HP:0000637)-narrow eye opening (MP:0005287), 	
ASB2	51676	0.5001	0.9330	0.6174	0.0000	0.2868	0.0000	0.5001	0.5001	1.0000	0		Hypertelorism (HP:0000316)-abnormal retinal blood vessel morphology (MP:0010097), Long palpebral fissure (HP:0000637)-abnormal retinal blood vessel morphology (MP:0010097), 		Proximity to PHGDH associated with Neu-Laxova syndrome 1 (OMIM:256520): Short stature (HP:0004322)-Intrauterine growth retardation (HP:0001511), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Macrotia (HP:0000400), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Ablepharon (HP:0011224), Macrodontia (HP:0001572)-Micrognathia (HP:0000347), 	Proximity to PHGDH Short stature (HP:0004322)-embryonic growth retardation (MP:0003984), Microcephaly (HP:0000252)-abnormal head size (MP:0011496), Hypertelorism (HP:0000316)-abnormal eye morphology (MP:0002092), Long palpebral fissure (HP:0000637)-abnormal eye morphology (MP:0002092), 	
TRIM8	81603	0.5000	0.9072	0.5599	0.4779	0.0000	0.0000	0.5000	0.5000	1.0000	0	Early infantile epileptic encephalopathy (ORPHA:1934): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Failure to thrive (HP:0001508), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), 			Proximity to LIFR associated with Stuve-Wiedemann syndrome/Schwartz-Jampel type 2 syndrome (OMIM:601559): Short stature (HP:0004322)-Short stature (HP:0004322), Macrotia (HP:0000400)-Low-set ears (HP:0000369), Long palpebral fissure (HP:0000637)-Short palpebral fissure (HP:0012745), Macrodontia (HP:0001572)-Abnormality of dental enamel (HP:0000682), 	Proximity to LIFR Microcephaly (HP:0000252)-abnormal brain morphology (MP:0002152), 	
POTEH	23784	0.5000	0.9032	0.5507	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to L1CAM associated with MASA syndrome (OMIM:303350): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), 	Proximity to L1CAM Intellectual disability (HP:0001249)-abnormal thermal nociception (MP:0002733), Microcephaly (HP:0000252)-enlarged brain ventricles (MP:0011380), Hypertelorism (HP:0000316)-enophthalmos (MP:0006198), Long palpebral fissure (HP:0000637)-enophthalmos (MP:0006198), 	
PCSK9	255738	0.5008	0.8989	0.5432	0.0000	0.0000	0.0000	0.5008	0.5008	1.0000	0					Proximity to SP6 Triangular face (HP:0000325)-abnormal tooth morphology (MP:0002100), Macrodontia (HP:0001572)-abnormal tooth morphology (MP:0002100), 	
CELSR2	1952	0.5005	0.8987	0.5419	0.0000	0.2513	0.0000	0.5005	0.5005	1.0000	0		Microcephaly (HP:0000252)-dilated lateral ventricles (MP:0000825), 			Proximity to TP53BP2 Microcephaly (HP:0000252)-narrow head (MP:0003742), Triangular face (HP:0000325)-cleft palate (MP:0000111), Hypertelorism (HP:0000316)-anophthalmia (MP:0001293), Long palpebral fissure (HP:0000637)-anophthalmia (MP:0001293), Macrodontia (HP:0001572)-micrognathia (MP:0002639), 	
RNF182	221687	0.5000	0.8973	0.5375	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to ATP6V1E1 associated with Cutis laxa, autosomal recessive, type IIC (OMIM:617402): Short stature (HP:0004322)-Short stature (HP:0004322), Triangular face (HP:0000325)-Triangular face (HP:0000325), Macrotia (HP:0000400)-Low-set ears (HP:0000369), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Entropion (HP:0000621), Macrodontia (HP:0001572)-Dental crowding (HP:0000678), 		Proximity to ATP6V1E1 Microcephaly (HP:0000252)-abnormal(ly) decreased size head (ZP:0000054), Macrotia (HP:0000400)-abnormal(ly) decreased size inner ear (ZP:0000993), Macrodontia (HP:0001572)-abnormal(ly) shape mandibular arch skeleton (ZP:0002155), 
GOLGA4	2803	0.5005	0.8961	0.5358	0.0000	0.0000	0.0000	0.5005	0.5005	1.0000	0				Proximity to TBC1D20 associated with Micro syndrome (ORPHA:2510): Intellectual disability (HP:0001249)-Intellectual disability, severe (HP:0010864), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Macrotia (HP:0000400), Macrodontia (HP:0001572)-Micrognathia (HP:0000347), 	Proximity to TBC1D20 Hypertelorism (HP:0000316)-abnormal lens morphology (MP:0001303), Long palpebral fissure (HP:0000637)-abnormal lens morphology (MP:0001303), 	
FBXL20	84961	0.5000	0.8964	0.5353	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0					Proximity to FBXW7 Triangular face (HP:0000325)-cleft palate (MP:0000111), Hypertelorism (HP:0000316)-eyelids open at birth (MP:0001302), Long palpebral fissure (HP:0000637)-eyelids open at birth (MP:0001302), Macrodontia (HP:0001572)-cleft palate (MP:0000111), 	
KCNK1	3775	0.5015	0.8890	0.5223	0.0000	0.0000	0.0000	0.5015	0.5015	1.0000	0				Proximity to KCNK9 associated with Intellectual disability, Birk-Barel type (ORPHA:166108): Microcephaly (HP:0000252)-Dolichocephaly (HP:0000268), Macrotia (HP:0000400)-Protruding ear (HP:0000411), Long palpebral fissure (HP:0000637)-Highly arched eyebrow (HP:0002553), Macrodontia (HP:0001572)-Incisor macrodontia (HP:0011081), 		
KIF27	55582	0.5020	0.8826	0.5089	0.0000	0.3971	0.0000	0.5020	0.5020	1.0000	0		Microcephaly (HP:0000252)-intraventricular hemorrhage (MP:0001917), Triangular face (HP:0000325)-abnormal internal nares morphology (MP:0002236), Macrotia (HP:0000400)-increased susceptibility to otitis media (MP:0001850), Macrodontia (HP:0001572)-abnormal internal nares morphology (MP:0002236), 		Proximity to GLI3 associated with Pallister-Hall syndrome (ORPHA:672): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Macrotia (HP:0000400)-Auricular tag (HP:0030021), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Ptosis (HP:0000508), Macrodontia (HP:0001572)-Microretrognathia (HP:0000308), 	Proximity to GLI3 Short stature (HP:0004322)-short tibia (MP:0002764), Microcephaly (HP:0000252)-abnormal brain morphology (MP:0002152), Triangular face (HP:0000325)-cleft palate (MP:0000111), Macrotia (HP:0000400)-abnormal ear position (MP:0000023), Hypertelorism (HP:0000316)-abnormal eye development (MP:0001286), Long palpebral fissure (HP:0000637)-abnormal eye development (MP:0001286), Macrodontia (HP:0001572)-abnormal tooth development (MP:0000116), 	
CEP192	55125	0.5035	0.8783	0.5028	0.0000	0.3282	0.0000	0.5035	0.5035	1.0000	0		Intellectual disability (HP:0001249)-abnormal behavioral response to light (MP:0011275), Hypertelorism (HP:0000316)-abnormal behavioral response to light (MP:0011275), Long palpebral fissure (HP:0000637)-abnormal behavioral response to light (MP:0011275), 		Proximity to CEP57 associated with Mosaic variegated aneuploidy syndrome 2 (OMIM:614114): Intellectual disability (HP:0001249)-Intellectual disability, mild (HP:0001256), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Triangular face (HP:0000325)-Triangular face (HP:0000325), Macrotia (HP:0000400)-Low-set ears (HP:0000369), Hypertelorism (HP:0000316)-Deeply set eye (HP:0000490), Long palpebral fissure (HP:0000637)-Short palpebral fissure (HP:0012745), Macrodontia (HP:0001572)-Micrognathia (HP:0000347), 		
DOP1B	9980	0.5000	0.8804	0.4987	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to UBE2T associated with Fanconi anemia (ORPHA:84): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-External ear malformation (HP:0008572), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Short palpebral fissure (HP:0012745), Macrodontia (HP:0001572)-Micrognathia (HP:0000347), 		
RRM2B	50484	0.5003	0.8792	0.4968	0.4358	0.3701	0.0000	0.5003	0.5003	1.0000	0	Mitochondrial neurogastrointestinal encephalomyopathy (ORPHA:298): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Cachexia (HP:0004326), Long palpebral fissure (HP:0000637)-Ptosis (HP:0000508), 	Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), Triangular face (HP:0000325)-abnormal submandibular gland morphology (MP:0003793), Macrodontia (HP:0001572)-abnormal submandibular gland morphology (MP:0003793), 		Proximity to TLK2 associated with Mental retardation, autosomal dominant 57 (OMIM:618050): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Posteriorly rotated ears (HP:0000358), Long palpebral fissure (HP:0000637)-Blepharophimosis (HP:0000581), Macrodontia (HP:0001572)-Tall chin (HP:0400000), 		
POLE	5426	0.5440	0.8297	0.4967	0.5440	0.0000	0.0000	0.5050	0.5440	1.0000	0	IMAGE-I syndrome (OMIM:618336): Short stature (HP:0004322)-Severe short stature (HP:0003510), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Microtia (HP:0008551), Macrodontia (HP:0001572)-Micrognathia (HP:0000347), 			Proximity to XRCC4 associated with Short stature, microcephaly, and endocrine dysfunction (OMIM:616541): Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Triangular face (HP:0000325)-Triangular face (HP:0000325), Hypertelorism (HP:0000316)-Hypotelorism (HP:0000601), Macrodontia (HP:0001572)-Misalignment of teeth (HP:0000692), 	Proximity to XRCC4 Short stature (HP:0004322)-fetal growth retardation (MP:0004201), Microcephaly (HP:0000252)-abnormal cerebral cortex morphology (MP:0000788), 	
KMT2C	58508	0.5630	0.8000	0.4777	0.5024	0.5630	0.0000	0.5067	0.5630	1.0000	0	Kleefstra syndrome 2 (OMIM:617768): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Growth delay (HP:0001510), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Long palpebral fissure (HP:0000637)-Thick eyebrow (HP:0000574), 	Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), Hypertelorism (HP:0000316)-delayed eyelid opening (MP:0001290), Long palpebral fissure (HP:0000637)-delayed eyelid opening (MP:0001290), 		Proximity to PLOD2 associated with Bruck syndrome (ORPHA:2771): Short stature (HP:0004322)-Short stature (HP:0004322), Triangular face (HP:0000325)-Triangular face (HP:0000325), 		
SCUBE1	80274	0.4527	0.9212	0.4693	0.0000	0.4527	0.0000	0.0000	0.4527	1.0000	0		Microcephaly (HP:0000252)-abnormal forebrain morphology (MP:0000783), Macrotia (HP:0000400)-abnormal vestibular ganglion morphology (MP:0002856), Macrodontia (HP:0001572)-small frontal bone (MP:0004377), 				
ANKFY1	51479	0.5009	0.8657	0.4673	0.0000	0.3371	0.0000	0.5009	0.5009	1.0000	0		Intellectual disability (HP:0001249)-short stride length (MP:0001407), Microcephaly (HP:0000252)-decreased brain size (MP:0000774), 		Proximity to RAD21 associated with Cornelia de Lange syndrome (ORPHA:199): Intellectual disability (HP:0001249)-Intellectual disability, severe (HP:0010864), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Macrotia (HP:0000400), Long palpebral fissure (HP:0000637)-Ptosis (HP:0000508), Macrodontia (HP:0001572)-Widely spaced teeth (HP:0000687), 		Proximity to RAD21 Microcephaly (HP:0000252)-abnormal(ly) decreased size head (ZP:0000054), 
RAB11FIP5	26056	0.5089	0.8500	0.4521	0.0000	0.0000	0.0000	0.5089	0.5089	1.0000	0					Proximity to EHD1 Triangular face (HP:0000325)-malocclusion (MP:0000120), Hypertelorism (HP:0000316)-cataract (MP:0001304), Long palpebral fissure (HP:0000637)-abnormal eyelid aperture (MP:0003671), Macrodontia (HP:0001572)-malocclusion (MP:0000120), 	
SUN1	23353	0.3715	0.9973	0.4334	0.0000	0.3715	0.0000	0.0000	0.3715	1.0000	0		Macrotia (HP:0000400)-increased or absent threshold for auditory brainstem response (MP:0011967), Hypertelorism (HP:0000316)-decreased total retina thickness (MP:0011965), Long palpebral fissure (HP:0000637)-decreased total retina thickness (MP:0011965), 				
FLG	2312	0.7692	0.5422	0.4224	0.0000	0.7692	0.0000	0.5044	0.7692	1.0000	0		Macrotia (HP:0000400)-thick ears (MP:0000019), 			Proximity to USP1 Triangular face (HP:0000325)-abnormal snout morphology (MP:0000443), Hypertelorism (HP:0000316)-abnormal eyelid aperture (MP:0003671), Long palpebral fissure (HP:0000637)-abnormal eyelid aperture (MP:0003671), Macrodontia (HP:0001572)-abnormal snout morphology (MP:0000443), 	
TRPC7	57113	0.5000	0.8416	0.4106	0.0000	0.3648	0.0000	0.5000	0.5000	1.0000	0		Hypertelorism (HP:0000316)-abnormal eye physiology (MP:0005253), Long palpebral fissure (HP:0000637)-abnormal eye physiology (MP:0005253), 		Proximity to GRM1 associated with Spinocerebellar ataxia, autosomal recessive 13 (OMIM:614831): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Inferior vermis hypoplasia (HP:0007068), Long palpebral fissure (HP:0000637)-Ptosis (HP:0000508), 	Proximity to GRM1 Intellectual disability (HP:0001249)-ataxia (MP:0001393), Hypertelorism (HP:0000316)-narrow eye opening (MP:0005287), Long palpebral fissure (HP:0000637)-narrow eye opening (MP:0005287), 	
PTPN20	26095	0.3575	0.9980	0.3997	0.0000	0.3575	0.0000	0.0000	0.3575	1.0000	0		Hypertelorism (HP:0000316)-abnormal lens morphology (MP:0001303), Long palpebral fissure (HP:0000637)-abnormal lens morphology (MP:0001303), 				
H1-6	3010	0.5001	0.8285	0.3820	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to KDM6A associated with Kabuki syndrome 2 (OMIM:300867): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Macrotia (HP:0000400), Long palpebral fissure (HP:0000637)-Long palpebral fissure (HP:0000637), Macrodontia (HP:0001572)-Dental malocclusion (HP:0000689), 	Proximity to KDM6A Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), 	
SIGLEC12	89858	0.5014	0.8218	0.3705	0.0000	0.0000	0.0000	0.5014	0.5014	1.0000	0					Proximity to EGR2 Short stature (HP:0004322)-short tibia (MP:0002764), Microcephaly (HP:0000252)-abnormal rhombomere morphology (MP:0000933), Triangular face (HP:0000325)-abnormal mandible morphology (MP:0000458), Hypertelorism (HP:0000316)-delayed eyelid opening (MP:0001290), Long palpebral fissure (HP:0000637)-delayed eyelid opening (MP:0001290), Macrodontia (HP:0001572)-abnormal mandible morphology (MP:0000458), 	
ASH1L	55870	0.5174	0.8000	0.3628	0.3223	0.5174	0.0000	0.5068	0.5174	1.0000	0	Mental retardation, autosomal dominant 52 (OMIM:617796): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), 	Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), Hypertelorism (HP:0000316)-abnormal corneal epithelium morphology (MP:0006000), Long palpebral fissure (HP:0000637)-blepharitis (MP:0005251), 		Proximity to PLOD2 associated with Bruck syndrome (ORPHA:2771): Short stature (HP:0004322)-Short stature (HP:0004322), Triangular face (HP:0000325)-Triangular face (HP:0000325), 		
PLAUR	5329	0.3568	0.9768	0.3524	0.0000	0.3568	0.0000	0.0000	0.3568	1.0000	0		Intellectual disability (HP:0001249)-decreased exploration in new environment (MP:0001417), Microcephaly (HP:0000252)-abnormal cerebral cortex morphology (MP:0000788), 				
